15.0,60.60546875570823,96.04126373772698,131.39770511379905,148.39233721922898,165.11840832441442,171.41967871848217,177.11669948986702,180.17822301298295,182.27294963826785,183.40087936572198,183.40087936572198,182.27294963826787,180.17822301298293,177.11669948986702,171.41967871848217,165.11840832441445,148.39233721922898,131.39770511379905,96.04126373772698,60.60546875570823,15.0
15.0,60.60546875570823,96.04126373772698,131.39770511379905,148.39233721922898,165.11840832441445,171.41967871848217,177.11669948986702,180.17822301298293,182.27294963826785,183.40087936572198,183.40087936572198,182.27294963826787,180.17822301298295,177.11669948986702,171.41967871848217,165.11840832441445,148.39233721922898,131.39770511379905,96.04126373772698,60.60546875570823,15.0
15.0,60.592041024662734,95.96191804649308,131.3171387199158,148.12378255075475,164.84985365594025,170.81543067874188,176.51245145012663,179.21142611515197,181.30615274043708,182.27294963826787,182.27294963826787,181.30615274043708,179.21142611515197,176.51245145012663,170.81543067874188,164.84985365594022,148.12378255075475,131.31713871991573,95.9619180464931,60.59204102466274,15.0
15.0,60.512695333428844,95.86792392156435,130.96923836020767,147.77466148839727,163.97705094772562,169.94262797052727,174.9414065125554,177.6403811775808,179.211426115152,180.17822301298293,180.17822301298295,179.21142611515197,177.64038117758076,174.9414065125554,169.94262797052727,163.97705094772562,147.7746614883973,130.96923836020767,95.86792392156434,60.512695333428844,15.0
15.0,60.43212893954559,95.52002356185622,130.60668956680465,146.82251308894874,163.02368184562786,168.10302836448176,173.10180690651006,174.9414065125554,176.51245145012663,177.11669948986702,177.11669948986702,176.51245145012663,174.9414065125554,173.10180690651,168.10302836448176,163.02368184562783,146.82251308894877,130.60668956680462,95.52002356185623,60.43212893954559,15.0
15.0,59.52880889340616,94.06006308858463,128.0676277231932,144.07837319834292,159.13696387758625,164.1833514249077,168.10302836448176,169.94262797052727,170.81543067874188,171.41967871848217,171.41967871848217,170.81543067874188,169.94262797052727,168.10302836448176,164.18335142490767,159.13696387758625,144.07837319834292,128.06762772319317,94.06006308858463,59.52880889340616,15.0
15.0,58.62548835259721,92.07641998011684,125.5273439402586,140.38208335959234,155.23559594237446,159.13696387758625,163.02368184562786,163.97705094772562,164.84985365594022,165.11840832441445,165.11840832441445,164.84985365594022,163.97705094772562,163.02368184562783,159.13696387758625,155.23559594237443,140.38208335959237,125.5273439402586,92.07641998011685,58.62548835259721,15.0
15.0,54.21264755219598,84.53857981707841,114.16626243256091,127.79785753087936,140.38208335959234,144.07837319834292,146.82251308894874,147.7746614883973,148.12378255075475,148.39233721922898,148.39233721922898,148.12378255075475,147.7746614883973,146.82251308894874,144.07837319834294,140.38208335959234,127.79785753087936,114.16626243256093,84.53857981707843,54.21264755219598,15.0
15.0,49.79980477311663,76.30249346732691,102.80517597816792,114.16626243256093,125.5273439402586,128.06762772319317,130.60668956680462,130.96923836020764,131.31713871991573,131.39770511379902,131.39770511379905,131.31713871991573,130.96923836020767,130.60668956680462,128.06762772319317,125.5273439402586,114.16626243256093,102.80517597816792,76.30249346732691,49.79980477311663,15.0
15.0,39.31152473695939,58.06885241934778,76.3024934673269,84.53857981707843,92.07641998011685,94.06006308858464,95.5200235618562,95.86792392156435,95.96191804649308,96.04126373772698,96.04126373772698,95.96191804649308,95.86792392156435,95.52002356185622,94.06006308858463,92.07641998011684,84.53857981707843,76.30249346732691,58.06885241934778,39.31152473695939,15.0
15.0,28.823242227454458,39.31152473695939,49.79980477311663,54.21264755219598,58.62548835259721,59.52880889340616,60.43212893954559,60.512695333428844,60.592041024662734,60.60546875570823,60.60546875570823,60.592041024662734,60.512695333428844,60.43212893954559,59.52880889340616,58.62548835259721,54.21264755219598,49.79980477311663,39.31152473695939,28.82324222745446,15.0
15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
